Date,Publisher,Identifiers,Accrual Campaign Name,Device,Concept Name,Geo,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Impressions,Clicks,Engagements,Reach,Views,25% Views,50% Views,75% Views,100% Views,Spends
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Tiruvanthapuram,,,,,,,1908.0,37.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,WB,,,,,,,11543.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,WB,,,,,,,3087.0,48.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,WB,,,,,,,6044.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Ahmedbad,,,,,,,9339.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Ahmedbad,,,,,,,5366.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Ahmedbad,,,,,,,2921.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Bangalore,,,,,,,15900.0,117.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Bangalore,,,,,,,7234.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Bangalore,,,,,,,4395.0,76.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Chennai,,,,,,,14724.0,126.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Chennai,,,,,,,14301.0,108.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Chennai,,,,,,,4654.0,80.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Coimbatore,,,,,,,11887.0,89.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Coimbatore,,,,,,,4754.0,40.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Coimbatore,,,,,,,4015.0,73.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,"Delhi,Delhi,India",,,,,,,1991.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,"Delhi,Delhi,India",,,,,,,4547.0,76.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,"Delhi,Delhi,India",,,,,,,3359.0,62.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Ernamkulam,,,,,,,8577.0,118.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Ernamkulam,,,,,,,15949.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Ernamkulam,,,,,,,1973.0,37.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Faridabad,,,,,,,4685.0,70.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Faridabad,,,,,,,3728.0,60.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Faridabad,,,,,,,2561.0,47.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Ghaziabad,,,,,,,12604.0,133.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Ghaziabad,,,,,,,13638.0,88.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Ghaziabad,,,,,,,7704.0,110.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,"Greater Noida,Uttar Pradesh,India",,,,,,,15531.0,136.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,"Greater Noida,Uttar Pradesh,India",,,,,,,2385.0,20.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Gurgaon,,,,,,,16175.0,152.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Gurgaon,,,,,,,10369.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Gurgaon,,,,,,,13428.0,119.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Hyderabad,,,,,,,15610.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Hyderabad,,,,,,,8367.0,62.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Hyderabad,,,,,,,3167.0,60.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Jaipur,,,,,,,15168.0,118.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Jaipur,,,,,,,7675.0,37.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Jaipur,,,,,,,2536.0,42.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Mumbai,,,,,,,13733.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Mumbai,,,,,,,14948.0,83.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Mumbai,,,,,,,1794.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,New Delhi,,,,,,,16134.0,134.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,New Delhi,,,,,,,7875.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,New Delhi,,,,,,,10929.0,91.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Noida,,,,,,,15559.0,119.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Noida,,,,,,,8409.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Noida,,,,,,,10455.0,119.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Pune,,,,,,,9771.0,122.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Pune,,,,,,,7324.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Pune,,,,,,,8169.0,126.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO AP + Tel,,,,,,,11436.0,92.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO AP + Tel,,,,,,,12688.0,149.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO AP + Tel,,,,,,,3785.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO Karnataka,,,,,,,3868.0,44.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO Karnataka,,,,,,,7945.0,117.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO Karnataka,,,,,,,4801.0,73.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO MAH,,,,,,,12389.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO MAH,,,,,,,11811.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO MAH,,,,,,,7469.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO TN,,,,,,,6740.0,72.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO TN,,,,,,,5186.0,62.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO TN,,,,,,,13633.0,167.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Thrissur,,,,,,,12665.0,79.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Thrissur,,,,,,,9211.0,83.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Thrissur,,,,,,,14409.0,180.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Tiruvanthapuram,,,,,,,10087.0,74.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Tiruvanthapuram,,,,,,,2018.0,32.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Tiruvanthapuram,,,,,,,5041.0,81.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,WB,,,,,,,4078.0,33.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,WB,,,,,,,10675.0,106.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,WB,,,,,,,4982.0,87.0,nan,nan,nan,nan,nan,nan,nan,nan
