Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Ernamkulam,4670,,34,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Faridabad,5242,,54,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Faridabad,7521,,72,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Faridabad,7876,,70,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Ghaziabad,2028,,33,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Ghaziabad,2441,,23,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Ghaziabad,9534,,52,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,"Greater Noida,Uttar Pradesh,India",4131,,78,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,"Greater Noida,Uttar Pradesh,India",8222,,136,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Gurgaon,7119,,142,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Gurgaon,2613,,51,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Gurgaon,12725,,166,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Hyderabad,12245,,139,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Hyderabad,5372,,54,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Hyderabad,13915,,136,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Jaipur,2316,,45,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Jaipur,8323,,88,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Jaipur,10564,,109,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Mumbai,12377,,154,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Mumbai,3067,,30,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Mumbai,12713,,84,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,New Delhi,7623,,149,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,New Delhi,8412,,130,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,New Delhi,5061,,29,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Noida,3771,,65,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Noida,6756,,106,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Noida,5208,,56,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Pune,3526,,59,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Pune,3352,,54,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Pune,5707,,37,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,RO AP + Tel,4971,,83,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,RO AP + Tel,9663,,127,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,RO AP + Tel,15066,,127,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,RO Karnataka,4625,,85,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,RO Karnataka,2837,,48,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,RO Karnataka,11753,,83,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,RO MAH,7639,,141,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,RO MAH,3123,,58,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,RO MAH,16175,,74,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,RO TN,13089,,108,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,RO TN,12457,,87,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,RO TN,14331,,77,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Thrissur,9559,,126,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Thrissur,13670,,130,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Thrissur,10818,,84,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Tiruvanthapuram,3506,,50,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Tiruvanthapuram,5361,,53,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Tiruvanthapuram,6640,,39,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,WB,4308,,86,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,WB,3566,,69,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,WB,9426,,64,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Ahmedbad,6434,,120,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Ahmedbad,2426,,45,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Ahmedbad,3652,,41,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Bangalore,4027,,72,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Bangalore,4347,,71,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Bangalore,10323,,73,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Chennai,4829,,97,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Chennai,8752,,104,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Chennai,10724,,106,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Coimbatore,10542,,109,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Coimbatore,10897,,100,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Coimbatore,7561,,54,,,,,,,,,,,,,,
2022-12-28,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,"Delhi,Delhi,India",8303,,112,,,,,,,,,,,,,,
