Date,Publisher,Campaign Name,Line Item Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P1 Delhi T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35DLT57MOSAOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152Q0_03192024_05312024_NA_DELHI_NEW DE_NA,P1 Delhi T57-Metros,293208,,934,,213838,170885,152515,140987,41982.611845,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P2 ROI T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35ROIT57NMOSAFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152TZ_03192024_05312024_NA_MLT_MLT_NA,P2 ROI T57-Non Metros,418484,,1929,,311758,258699,233977,217010,43431.531875,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P2 ROI T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35ROIT57NMOSAOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152U0_03192024_05312024_NA_MLT_MLT_NA,P2 ROI T57-Non Metros,328498,,1506,,243135,197921,178037,164993,33385.555875,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Kannada/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Karnataka T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35KART57MOSAFAMKAN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_KN_1152S1_03192024_05312024_NA_KARNAT_MLT_NA,P0 Karnataka T57-Metros,108622,,480,,80792,67090,60797,56387,17931.88337,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Kannada/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Karnataka T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35KART57MOSAOFFKAN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_KN_1152S3_03192024_05312024_NA_KARNAT_MLT_NA,P0 Karnataka T57-Metros,134327,,629,,98247,80163,72076,66720,21849.559496,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Kannada/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Karnataka T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35KART57NMOSAFAMKAN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_KN_1152S5_03192024_05312024_NA_KARNAT_MLT_NA,P0 Karnataka T57-Non Metros,66350,,415,,46720,37825,33918,31235,9135.003132,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Kannada/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Karnataka T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35KART57NMOSAOFFKAN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_KN_1152S7_03192024_05312024_NA_KARNAT_MLT_NA,P0 Karnataka T57-Non Metros,83022,,493,,57907,46054,40770,37442,11301.369343,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Malayalam/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P1 Kerala T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35KLT57NMOSAFAMMAL_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_ML_1152SL_03192024_05312024_NA_KERALA_MLT_NA,P1 Kerala T57-Non Metros,24478,,119,,19441,16444,15026,13975,3444.75502,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Malayalam/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P1 Kerala T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35KLT57NMOSAOFFMAL_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_ML_1152SN_03192024_05312024_NA_KERALA_MLT_NA,P1 Kerala T57-Non Metros,28970,,149,,22946,19264,17424,16199,3996.175277,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Maharashtra T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35MHT57MOSAFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152TM_03192024_05312024_NA_MAHARA_MLT_NA,P0 Maharashtra T57-Metros,53649,,166,,44871,38894,35860,33616,8195.789595,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Maharashtra T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35MHT57MOSAFAMMAR_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_MR_1152TL_03192024_05312024_NA_MAHARA_MLT_NA,P0 Maharashtra T57-Metros,30270,,91,,25141,21654,19884,18528,4494.215394,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Maharashtra T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35MHT57MOSAOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152TO_03192024_05312024_NA_MAHARA_MLT_NA,P0 Maharashtra T57-Metros,45169,,162,,37090,31689,29072,27189,6659.890976,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Maharashtra T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35MHT57MOSAOFFMAR_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_MR_1152TN_03192024_05312024_NA_MAHARA_MLT_NA,P0 Maharashtra T57-Metros,27505,,84,,22884,19819,18240,17128,4133.991896,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Maharashtra T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35MHT57NMOSAFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152TQ_03192024_05312024_NA_MAHARA_MLT_NA,P0 Maharashtra T57-Non Metros,65116,,342,,50032,42032,38206,35513,7542.289068,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Maharashtra T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35MHT57NMOSAFAMMAR_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_MR_1152TP_03192024_05312024_NA_MAHARA_MLT_NA,P0 Maharashtra T57-Non Metros,36598,,170,,28233,23715,21679,20157,4185.414876,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Maharashtra T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35MHT57NMOSAOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152TS_03192024_05312024_NA_MAHARA_MLT_NA,P0 Maharashtra T57-Non Metros,51565,,260,,38643,31745,28703,26607,5706.05165,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Maharashtra T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35MHT57NMOSAOFFMAR_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_MR_1152TR_03192024_05312024_NA_MAHARA_MLT_NA,P0 Maharashtra T57-Non Metros,32463,,155,,25457,21347,19489,18147,3806.045999,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P1 Goa T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35GAT57NMOSAFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152QE_03192024_05312024_NA_NA_NA_NA,P1 Goa T57-Non Metros,14632,,95,,8491,6162,5329,4807,1670.873767,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P1 Goa T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35GAT57NMOSAFAMMAR_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_MR_1152QD_03192024_05312024_NA_NA_NA_NA,P1 Goa T57-Non Metros,10780,,69,,6172,4554,3909,3564,1219.383215,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P1 Goa T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35GAT57NMOSAOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152QG_03192024_05312024_NA_NA_NA_NA,P1 Goa T57-Non Metros,16938,,100,,9316,6471,5455,4884,1843.044129,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Marathi/Hindi MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P1 Goa T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35GAT57NMOSAOFFMAR_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_MR_1152QF_03192024_05312024_NA_NA_NA_NA,P1 Goa T57-Non Metros,11282,,71,,6514,4723,4075,3701,1325.516033,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Tamil/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Tamilnadu T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35TNT57MOSAFAMTAM_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_TM_1152UX_03192024_05312024_NA_TAMIL_MLT_NA,P0 Tamilnadu T57-Metros,132107,,455,,99181,82676,74908,69398,21903.613976,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Tamil/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Tamilnadu T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35TNT57MOSAOFFTAM_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_TM_1152UZ_03192024_05312024_NA_TAMIL_MLT_NA,P0 Tamilnadu T57-Metros,119143,,425,,88985,73185,65949,61228,19061.113275,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Tamil/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Tamilnadu T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35TNT57NMOSAFAMTAM_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_TM_1152V1_03192024_05312024_NA_TAMIL_MLT_NA,P0 Tamilnadu T57-Non Metros,99084,,456,,75481,63622,57858,53846,13345.08181,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Tamil/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 Tamilnadu T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35TNT57NMOSAOFFTAM_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_TM_1152V3_03192024_05312024_NA_TAMIL_MLT_NA,P0 Tamilnadu T57-Non Metros,82070,,375,,62776,52419,47551,44352,10823.092447,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Telugu/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 AP/TL T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35APTLT57MOSAFAMTEL_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_TL_1152PL_03192024_05312024_NA_MLT_MLT_NA,P0 AP/TL T57-Metros,166318,,633,,129162,108298,98039,90647,25799.631644,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Telugu/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 AP/TL T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35APTLT57MOSAOFFTEL_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_TL_1152PN_03192024_05312024_NA_MLT_MLT_NA,P0 AP/TL T57-Metros,174519,,640,,134328,112119,101476,94046,26819.827384,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Telugu/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 AP/TL T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35APTLT57NMOSAFAMTEL_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_TL_1152PP_03192024_05312024_NA_MLT_MLT_NA,P0 AP/TL T57-Non Metros,13948,,40,,11095,9359,8503,7849,2011.922512,,,,,,,,
2024-03-27,YouTube,AMZ EA Thematic H1 24,OS-A Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Telugu/English MF25-45;Ecommerce App Users; Excl: Amazon App Users CPV_P0 AP/TL T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35APTLT57NMOSAOFFTEL_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_TL_1152PR_03192024_05312024_NA_MLT_MLT_NA,P0 AP/TL T57-Non Metros,13585,,52,,10801,9174,8425,7838,1980.572359,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Bengali/Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P1 West Bengal T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35WBT57MNPACFAMBEN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_BN_1152VX_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57-Metros,196508,,1060,,149047,123990,111904,103212,28638.074869,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Bengali/Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P1 West Bengal T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35WBT57MNPACFAMENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_EN_1152VY_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57-Metros,248771,,1307,,183858,151173,136081,125522,34406.240897,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Bengali/Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P1 West Bengal T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35WBT57MNPACOFFBEN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_BN_1152VZ_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57-Metros,138557,,693,,106928,88556,80081,74433,20127.024157,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Bengali/Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P1 West Bengal T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35WBT57MNPACOFFENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_EN_1152W0_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57-Metros,246835,,1365,,182409,147951,132354,121652,34133.076556,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Gujarati/Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P1 Gujarat T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35GJT57MNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152QY_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57-Metros,214430,,1183,,163399,136981,123956,114815,30185.911713,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Gujarati/Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P1 Gujarat T57-Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35GJT57MNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152R0_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57-Metros,188037,,981,,144883,120556,109086,101088,26529.860779,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Gujarati/Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P1 Gujarat T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35GJT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152R2_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57-Non Metros,115187,,460,,83139,67900,61111,56321,15309.464819,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Gujarati/Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P1 Gujarat T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35GJT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152R4_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57-Non Metros,101155,,393,,74449,61071,55118,51104,13848.614376,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P0 UP T48,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35UPT48NPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152VD_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T48,172323,,1123,,118759,95816,85858,78935,22098.972097,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P0 UP T48,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35UPT48NPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152VE_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T48,152209,,947,,106923,86179,77050,70956,19880.790084,,,,,,,,
2024-03-28,YouTube,AMZ EA Thematic H1 24,NPAC Video Youtube Desktop+Mobile+CTV Skippable Instream 35 Sec Hindi MF25-45;Amazon App Users; Excl: Prime Video App users CPV_P0 UP T57-Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_YOUTUBE_POKN_A_PLC_CRS_MLT_NA_DIG_VIDP_VMLT_RON_YTVD35UPT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_4_CPV_SSWT_HI_1152VB_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57-Non Metros,304162,,1688,,231123,195685,179073,167437,34428.13197,,,,,,,,
