Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Clicks,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Engagements,Reach,Views,25% Views,50% Views,75% Views,100% Views,Spends
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Jewellery,,674823,7321,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_travel luggage,,670677,7285,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Travel luaggage,Kolkata + Howrah,150186,1322,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Man Apparel,Kolkata + Howrah,151080,1351,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Jewellary,Kolkata + Howrah,150300,1345,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Bag,Kolkata + Howrah,149639,1288,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Luxury Beauty,Kolkata + Howrah,150793,1369,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Apparel,Kolkata + Howrah,150873,1383,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Handbags,Kolkata + Howrah,148513,1300,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Footwear,Kolkata + Howrah,151060,1304,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Watches,Kolkata + Howrah,149976,1305,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Jewellery,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",270922,2868,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Man Apparel,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",272375,2772,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Travel Luggage,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",269362,2756,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO1_Hand Bags,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",266033,2673,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Watches,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",270122,2809,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Footwear,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",273361,2860,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Luxury and Beauty,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",271421,2857,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Apparel,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",271790,2817,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Bag,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",269749,2689,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Footwear,Delhi NCR,171691,1775,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Bags,Delhi NCR,170389,1755,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Luxbeauty,Delhi NCR,171196,1758,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Watches,Delhi NCR,170570,1761,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Apparel,Delhi NCR,170254,1848,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Jewellery,Delhi NCR,171335,1786,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Hand Bags,Delhi NCR,168832,1773,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Mens Apparel,Delhi NCR,170732,1769,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Travel luaggage,Delhi NCR,169833,1737,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hydrabad_Footwear,Hyderabad,143983,1509,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Watches,Hyderabad,143424,1422,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Jewellery,Hyderabad,143477,1455,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Mens Apparel,Hyderabad,143436,1438,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Hand Bags,Hyderabad,141899,1386,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Travel luaggage,Hyderabad,142814,1461,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Luxbeauty,Hyderabad,143626,1436,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Apparel,Hyderabad,144060,1397,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Hyderabad _Bag,Hyderabad,143763,1452,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai_Hand Bags,Mumbai + Thane,128310,1337,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Luxbeauty,Mumbai + Thane,130084,1322,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Watches,Mumbai + Thane,129638,1288,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Mens Apparel,Mumbai + Thane,129955,1373,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai _Bag,Mumbai + Thane,130015,1368,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai _Apparel,Mumbai + Thane,129962,1348,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Footwear,Mumbai + Thane,130273,1354,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Travel luaggage,Mumbai + Thane,129503,1319,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Jewellery,Mumbai + Thane,129252,1315,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_bag,,486457,5280,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Footwear,,481093,5039,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Mans Apparel,,479412,5120,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Handbags,,475008,5000,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Luxury and Beauty,,480060,5105,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Watches,,479170,4994,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Apparel,,478184,5004,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Jewellery,,478453,4935,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_travel luggage,,478307,4950,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Travel luaggage,Kolkata + Howrah,152476,1520,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Man Apparel,Kolkata + Howrah,153005,1337,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Jewellary,Kolkata + Howrah,152056,1400,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Bag,Kolkata + Howrah,151876,1386,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Luxury Beauty,Kolkata + Howrah,152672,1414,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Apparel,Kolkata + Howrah,153020,1436,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Handbags,Kolkata + Howrah,150332,1325,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Footwear,Kolkata + Howrah,153209,1368,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Watches,Kolkata + Howrah,152319,1379,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Jewellery,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",219339,3732,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Man Apparel,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",230156,2396,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Travel Luggage,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",227702,2289,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO1_Hand Bags,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",225486,2225,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Watches,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",229299,2298,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Footwear,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",231926,2335,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Luxury and Beauty,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",230350,2401,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Apparel,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",229021,2376,,,,,,,,,,,,,,,
2023-12-13,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Bag,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",227402,2228,,,,,,,,,,,,,,,
,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),,,67271733,673701,,,,,,,,,,,,,,,
