Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cepc_300x250,Pan India,3596,,35,,,,,,377.58,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_ohl_300x250,Pan India,3005,,26,,,,,,315.525,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_ohl_480x320,Pan India,2825,,28,,,,,,296.625,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_tv_300x250,Pan India,2814,,28,,,,,,295.47,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_tv_480x320,Pan India,2725,,21,,,,,,286.125,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_sl_300x600,Pan India,2456,,96,,,,,,257.88,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_sl_320x480,Pan India,2396,,33,,,,,,251.58,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_sl_300x250,Pan India,1979,,23,,,,,,207.795,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_sl_480x320,Pan India,1783,,25,,,,,,187.215,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_wl_300x250,Pan India,35740,,75,,,,,,3752.7,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_wl_300x250,Pan India,24846,,125,,,,,,2608.83,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_cepc_300x250,Pan India,22223,,105,,,,,,2333.415,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_sl_300x250,Pan India,21634,,75,,,,,,2271.57,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_sl_300x250,Pan India,21579,,77,,,,,,2265.795,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_wl_300x600,Pan India,21569,,626,,,,,,2264.745,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_cepc_300x600,Pan India,20498,,608,,,,,,2152.29,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_ohl_300x250,Pan India,20344,,66,,,,,,2136.12,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_wl_320x480,Pan India,19935,,291,,,,,,2093.175,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_wl_300x250,Pan India,19510,,107,,,,,,2048.55,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_wl_300x600,Pan India,18688,,333,,,,,,1962.24,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_cepc_300x250,Pan India,18634,,68,,,,,,1956.57,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_ohl_300x250,Pan India,18493,,111,,,,,,1941.765,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_ohl_300x600,Pan India,18169,,503,,,,,,1907.745,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cepc_300x250,Pan India,17770,,73,,,,,,1865.85,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_wl_300x250,Pan India,17605,,84,,,,,,1848.525,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_ohl_320x480,Pan India,17463,,199,,,,,,1833.615,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_sl_300x600,Pan India,16283,,329,,,,,,1709.715,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_wl_300x600,Pan India,16113,,470,,,,,,1691.865,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_cepc_480x320,Pan India,15946,,134,,,,,,1674.33,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_ohl_480x320,Pan India,15765,,110,,,,,,1655.325,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_sl_300x600,Pan India,15556,,395,,,,,,1633.38,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_cepc_320x480,Pan India,15427,,191,,,,,,1619.835,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_wl_480x320,Pan India,15266,,133,,,,,,1602.93,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_ohl_300x250,Pan India,15106,,57,,,,,,1586.13,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_wl_320x480,Pan India,14786,,175,,,,,,1552.53,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_wl_300x600,Pan India,14752,,419,,,,,,1548.96,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_cepc_300x250,Pan India,14722,,90,,,,,,1545.81,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_cepc_300x600,Pan India,14525,,410,,,,,,1525.125,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_wl_320x480,Pan India,13274,,135,,,,,,1393.77,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_sl_320x480,Pan India,13194,,149,,,,,,1385.37,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_sl_300x250,Pan India,13077,,71,,,,,,1373.085,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_ohl_300x600,Pan India,12821,,382,,,,,,1346.205,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_cepc_320x480,Pan India,12126,,144,,,,,,1273.23,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cepc_300x600,Pan India,12043,,297,,,,,,1264.515,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_sl_480x320,Pan India,11866,,67,,,,,,1245.93,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_ohl_320x480,Pan India,11825,,149,,,,,,1241.625,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_wl_480x320,Pan India,11728,,78,,,,,,1231.44,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_sl_300x600,Pan India,11650,,322,,,,,,1223.25,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_cepc_480x320,Pan India,11625,,78,,,,,,1220.625,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_wl_480x320,Pan India,11385,,78,,,,,,1195.425,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_ohl_300x600,Pan India,11016,,315,,,,,,1156.68,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_sl_300x250,Pan India,11006,,31,,,,,,1155.63,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsamzshopping_sl_320x480,Pan India,10991,,110,,,,,,1154.055,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cepc_320x480,Pan India,10979,,133,,,,,,1152.795,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntanonecom_ohl_300x600,Pan India,10850,,287,,,,,,1139.25,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_ohl_300x250,Pan India,10591,,64,,,,,,1112.055,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_sl_320x480,Pan India,10514,,120,,,,,,1103.97,,,,,,,,
2023-11-01,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_ohl_320x480,Pan India,10270,,121,,,,,,1078.35,,,,,,,,
