Publisher,Campaign Name,Date,Line Item Name,Concept Name,Geo Targeting,Impressions,Clicks,Spends
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 2 - Pay in 1-click - 990x505,ahmedabad,"2,336",8,210.24
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 2 - Pay in 1-click - 990x505,ahmedabad,"1,844",11,165.96
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 2 - Pay in 1-click - 990x505,ahmedabad,"3,498",5,314.82
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 2 - Pay in 1-click - 990x505,ahmedabad,"9,852",117,886.68
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 2 - Pay in 1-click - 990x505,ahmedabad,655,5,58.95
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 3 - Zero convenience fee - 600x600,ahmedabad,"12,861",123,1157.49
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 3 - Zero convenience fee - 600x600,ahmedabad,"11,021",57,991.89
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 3 - Zero convenience fee - 600x600,ahmedabad,"5,561",29,500.49
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 3 - Zero convenience fee - 600x600,ahmedabad,"1,718",2,154.62
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 3 - Zero convenience fee - 600x600,ahmedabad,"6,316",97,568.44
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set 3 - Zero convenience fee - 600x600,ahmedabad,"1,392",9,125.28
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set1 - Bill Payment - 600x600,ahmedabad,"3,284",27,295.56
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set1 - Bill Payment - 600x600,ahmedabad,"6,892",76,620.28
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set1 - Bill Payment - 600x600,ahmedabad,"7,292",76,656.28
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set1 - Bill Payment - 600x600,ahmedabad,"4,200",37,378
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set1 - Bill Payment - 600x600,ahmedabad,"15,934",168,1434.06
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Ahd_2023-10-14_2023-11-20,Ahmedabad - Set1 - Bill Payment - 600x600,ahmedabad,"3,028",31,272.52
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 990x505,"andhra, pradesh telangana Excluding hyderabad","3,630",29,326.7
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 990x505,"andhra, pradesh telangana Excluding hyderabad","4,720",30,424.8
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 990x505,"andhra, pradesh telangana Excluding hyderabad","6,608",18,594.72
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 990x505,"andhra, pradesh telangana Excluding hyderabad","12,157",37,1094.13
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 990x505,"andhra, pradesh telangana Excluding hyderabad","12,672",61,1140.48
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 990x505,"andhra, pradesh telangana Excluding hyderabad","4,672",32,420.48
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 600x600,"andhra, pradesh telangana Excluding hyderabad","4,377",61,393.93
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 600x600,"andhra, pradesh telangana Excluding hyderabad","7,702",55,693.18
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 600x600,"andhra, pradesh telangana Excluding hyderabad","8,553",53,769.77
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 600x600,"andhra, pradesh telangana Excluding hyderabad","9,816",51,883.44
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 600x600,"andhra, pradesh telangana Excluding hyderabad","43,288",320,3895.92
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 600x600,"andhra, pradesh telangana Excluding hyderabad","21,719",199,1954.71
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 600x600,"andhra, pradesh telangana Excluding hyderabad","3,306",24,297.54
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 600x600,"andhra, pradesh telangana Excluding hyderabad","4,698",39,422.82
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 600x600,"andhra, pradesh telangana Excluding hyderabad","8,904",61,801.36
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 600x600,"andhra, pradesh telangana Excluding hyderabad","9,704",58,873.36
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 600x600,"andhra, pradesh telangana Excluding hyderabad","16,062",142,1445.58
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 2 - Pay in 1-click - 600x600,"andhra, pradesh telangana Excluding hyderabad","5,157",41,464.13
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 990x505,"andhra, pradesh telangana Excluding hyderabad","3,181",21,286.29
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 990x505,"andhra, pradesh telangana Excluding hyderabad","4,501",32,405.09
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 990x505,"andhra, pradesh telangana Excluding hyderabad","7,171",38,645.39
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 990x505,"andhra, pradesh telangana Excluding hyderabad","7,413",25,667.17
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 990x505,"andhra, pradesh telangana Excluding hyderabad","14,319",90,1288.71
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 990x505,"andhra, pradesh telangana Excluding hyderabad","3,165",14,284.85
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 600x600,"andhra, pradesh telangana Excluding hyderabad","3,310",25,297.9
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 600x600,"andhra, pradesh telangana Excluding hyderabad","4,755",32,427.95
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 600x600,"andhra, pradesh telangana Excluding hyderabad","7,414",47,667.26
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 600x600,"andhra, pradesh telangana Excluding hyderabad","9,533",82,857.97
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 600x600,"andhra, pradesh telangana Excluding hyderabad","20,059",148,1805.31
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set1 - Bill Payment - 600x600,"andhra, pradesh telangana Excluding hyderabad","3,656",35,329.04
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 990x505,"andhra, pradesh telangana Excluding hyderabad","5,992",72,539.28
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 990x505,"andhra, pradesh telangana Excluding hyderabad","4,857",22,437.13
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 990x505,"andhra, pradesh telangana Excluding hyderabad","10,639",51,957.51
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 990x505,"andhra, pradesh telangana Excluding hyderabad","24,278",57,2185.02
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 990x505,"andhra, pradesh telangana Excluding hyderabad","30,084",134,2707.56
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 990x505,"andhra, pradesh telangana Excluding hyderabad","7,899",35,710.91
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 990x505,"andhra, pradesh telangana Excluding hyderabad","3,003",15,270.27
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 990x505,"andhra, pradesh telangana Excluding hyderabad","3,666",17,329.94
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 990x505,"andhra, pradesh telangana Excluding hyderabad",5392,28,485.28
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 990x505,"andhra, pradesh telangana Excluding hyderabad","6,546",19,589.14
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 990x505,"andhra, pradesh telangana Excluding hyderabad",13906,74,1251.54
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 4 - Mobile recharge KV - 990x505,"andhra, pradesh telangana Excluding hyderabad",1158,6,104.22
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 600x600,"andhra, pradesh telangana Excluding hyderabad",86846,"1,009",7816.14
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 600x600,"andhra, pradesh telangana Excluding hyderabad",78854,655,7096.86
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 600x600,"andhra, pradesh telangana Excluding hyderabad","60,400",335,5436
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 600x600,"andhra, pradesh telangana Excluding hyderabad","36,341",224,3270.69
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 600x600,"andhra, pradesh telangana Excluding hyderabad","18,132",139,1631.88
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Rest-of-AP & Telangana_2023-10-14_2023-11-20,RO_AP & Telangana - Set 3 - Zero convenience fee - 600x600,"andhra, pradesh telangana Excluding hyderabad","12,807",155,1152.63
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 4 - Mobile recharge KV - 600x600,jaipur,"3,242",39,291.78
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 4 - Mobile recharge KV - 600x600,jaipur,"1,412",13,127.08
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 4 - Mobile recharge KV - 600x600,jaipur,2555,25,229.95
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 4 - Mobile recharge KV - 600x600,jaipur,1971,14,177.39
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 4 - Mobile recharge KV - 600x600,jaipur,"6,162",64,554.58
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 4 - Mobile recharge KV - 600x600,jaipur,4326,64,389.34
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 600x600,jaipur,"3,190",52,287.1
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 600x600,jaipur,2644,19,237.96
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 600x600,jaipur,"1,847",13,166.23
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 600x600,jaipur,"3,579",11,322.11
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 600x600,jaipur,"1,478",5,133.02
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 600x600,jaipur,"1,610",23,144.9
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set1 - Bill Payment - 990x505,jaipur,"2,398",19,215.82
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set1 - Bill Payment - 990x505,jaipur,"1,459",11,131.31
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set1 - Bill Payment - 990x505,jaipur,"1,904",9,171.36
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set1 - Bill Payment - 990x505,jaipur,"3,207",7,288.63
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set1 - Bill Payment - 990x505,jaipur,"3,641",14,327.69
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set1 - Bill Payment - 990x505,jaipur,"1,603",8,144.27
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 3 - Zero convenience fee - 600x600,jaipur,"5,615",62,505.35
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 3 - Zero convenience fee - 600x600,jaipur,"9,766",96,878.94
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 3 - Zero convenience fee - 600x600,jaipur,11784,73,1060.56
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 3 - Zero convenience fee - 600x600,jaipur,"2,029",6,182.61
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 3 - Zero convenience fee - 600x600,jaipur,309,3,27.81
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 3 - Zero convenience fee - 600x600,jaipur,766,4,68.94
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 990x505,jaipur,2099,9,188.91
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 990x505,jaipur,1083,12,97.47
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 990x505,jaipur,"2,136",19,192.24
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,17-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 990x505,jaipur,"5,500",16,495
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,18-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 990x505,jaipur,"2,653",10,238.77
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,19-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set 2 - Pay in 1-click - 990x505,jaipur,845,4,76.05
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,14-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set1 - Bill Payment - 990x505,jaipur,"2,534",25,228.06
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,15-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set1 - Bill Payment - 990x505,jaipur,"1,624",14,146.16
Dailyhunt,DH || Amazon Pay ||UPSELL|| Oct/Nov 23,16-10-23,ROS_Amazon_Pay_14Oct-20Nov_Jaipur_2023-10-14_2023-11-20,Jaipur - Set1 - Bill Payment - 990x505,jaipur,"2,264",9,203.76
